EnrolmentID,StudentID,AllCourseID,AcademicYear,Age,ClassSize,Age_CourseStart,Sum of HasChildcareFund,Sum of HasHardshipFund,HE,FE,FT,GenderCode,EthnicityCode,DisabilityCode,Count of CourseCodeID,Sum of Confirmed,Sum of HoursPerWeek,Sum of LengthOfCourse,MaritalStatusCode,MoACode,Sum of NumberOfWeeks,Sum of PlannedLearningHours,OutcomeTitle,PT,ReligionCode,ScqfLevelCode,Semester2Start,SexualOrientationCode,Sum of SIMD_Rank
1404190,144987,HF1A,2022,17,23,16,0,0,N,Y,Y,M,14,1,1,1,0,1,3,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,3798
1401324,113634,HF1A,2022,17,25,15,0,0,N,Y,Y,F,10,9,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,6013
1402642,106127,HF1A,2022,17,25,15,0,1,N,Y,Y,F,10,99,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,1,5,N,4,1527
1403784,97420,HF1A,2022,17,25,15,0,1,N,Y,Y,M,31,2,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,3316
1403895,139558,HF1A,2022,17,25,15,0,0,N,Y,Y,F,10,2,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,1,5,N,4,5883
1404132,91984,HF1A,2022,17,25,15,0,0,N,Y,Y,F,10,1,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,4,883
1399459,184987,HF1A,2022,17,25,16,0,0,N,Y,Y,F,10,9,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,2,5,N,1,1828
1403563,166277,HF1A,2022,17,25,16,0,0,N,Y,Y,F,10,99,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,1,6,N,1,1752
1403675,97180,HF1A,2022,17,25,16,0,0,N,Y,Y,F,31,9,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,11,5,N,3,1265
1410378,189602,HF1A,2022,17,25,16,0,0,N,Y,Y,F,10,2,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,1032
1411646,91986,HF1A,2022,17,25,16,0,0,N,Y,Y,F,10,1,1,1,19,1,4,17,40,760,Withdrawn from programme/course and destination unknown,N,1,5,N,1,694
1415842,190101,HF1A,2022,17,25,16,0,0,Y,N,Y,I,33,1,1,1,0,1,3,17,36,600,Withdrawn from programme/course and destination unknown,N,3,7,N,1,442
1420931,125450,HF1A,2022,17,25,16,0,0,N,Y,Y,I,10,1,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,6,1808
1395924,158303,HF1A,2022,17,28,16,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,840,Withdrawn from Programme/Course and commenced employment,N,11,6,N,6,1016
1413100,170557,HF1A,2022,17,30,15,0,0,N,Y,Y,F,10,1,1,1,19,1,3,17,40,760,Enrolled but never attended,N,1,5,N,1,6863
1394330,96346,HF1A,2022,17,30,16,0,0,N,Y,Y,F,31,1,1,1,19,1,4,17,40,760,"Completed, student assessed and successful",N,11,5,N,1,4239
1400581,100117,HF1A,2022,17,30,16,0,0,N,Y,Y,I,31,99,1,1,19,1,4,17,40,760,"Completed, student assessed and successful",N,11,5,N,4,3798
1401179,182682,HF1A,2022,17,30,16,0,1,N,Y,Y,M,10,2,1,1,19,1,3,17,40,760,"Completed, student assessed and successful",N,1,5,N,1,1144
1401267,183244,HF1A,2022,17,30,16,0,0,N,Y,Y,F,10,1,1,1,19,1,3,17,40,760,"Completed, student assessed and successful",N,1,5,N,1,800
1401685,174197,HF1A,2022,17,30,16,0,1,N,Y,Y,F,10,9,1,1,19,1,3,17,40,760,Withdrawn from programme/course and destination unknown,N,1,5,N,1,442
1402376,179349,HF1A,2022,17,30,16,0,0,N,Y,Y,F,10,2,1,1,19,1,4,17,40,760,"Completed, student assessed and successful",N,1,5,N,1,3558
1404406,184938,HF1A,2022,17,30,16,0,0,N,Y,Y,M,10,99,1,1,19,1,3,17,40,760,"Completed, student assessed and successful",N,1,5,N,1,797
1405749,124392,HF1A,2022,17,30,16,0,0,N,Y,Y,F,10,9,1,1,19,1,4,17,40,760,"Completed, student assessed and successful",N,11,5,N,1,5127
1399646,184724,HF1A,2022,17,35,15,0,0,N,Y,Y,M,10,2,1,1,0,1,,17,36,720,Enrolled but never attended,N,1,4,N,1,1032
1399650,188326,HF1A,2022,17,35,15,0,0,N,Y,Y,M,31,99,1,1,0,1,3,17,36,720,"Completed, student assessed and successful",N,11,4,N,6,3926
1399879,97705,HF1A,2022,17,35,15,0,0,N,Y,Y,F,31,9,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,11,4,N,1,2363
1400274,185421,HF1A,2022,17,35,15,0,0,N,Y,Y,I,14,99,1,1,0,1,3,17,36,720,Withdrawn from programme/course and destination unknown,N,11,4,N,5,1032
1406112,122406,HF1A,2022,17,35,15,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,11,4,N,1,2390
1394961,100362,HF1A,2022,17,35,16,0,0,N,Y,Y,F,10,8,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,1,4,N,1,1850
1396046,105433,HF1A,2022,17,35,16,0,0,N,Y,Y,F,31,8,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,4,N,1,2798
1402164,174248,HF1A,2022,17,35,16,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,Enrolled but never attended,N,1,4,N,1,5312
1402375,118779,HF1A,2022,17,35,16,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,Enrolled but never attended,N,11,4,N,1,800
1403537,124167,HF1A,2022,17,35,16,0,0,N,Y,Y,F,10,9,1,1,0,1,4,17,36,720,Enrolled but never attended,N,1,4,N,1,4089
1404267,189014,HF1A,2022,17,35,16,0,0,N,Y,Y,M,14,1,1,1,0,1,3,17,36,720,"Completed, student assessed but not successful",N,4,4,N,1,5456
1402227,183886,HF1A,2022,17,38,15,0,0,N,Y,Y,F,10,2,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,3,5,N,,3978
1402286,184869,HF1A,2022,17,38,15,0,1,N,Y,Y,F,10,99,1,1,18,1,3,17,40,720,Enrolled but never attended,N,1,5,N,1,2674
1405962,118420,HF1A,2022,17,38,15,0,0,N,Y,Y,F,10,9,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,11,5,N,1,632
1418869,188702,HF1A,2022,17,38,15,0,0,N,Y,Y,M,10,90,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,4918
1395946,158413,HF1A,2022,17,38,16,0,0,N,Y,Y,F,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed but not successful",N,1,5,N,1,1627
1400891,158243,HF1A,2022,17,38,16,0,0,N,Y,Y,F,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,11,5,N,3,5127
1403741,183153,HF1A,2022,17,38,16,0,1,N,Y,Y,F,10,9,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,3652
1403886,188490,HF1A,2022,17,38,16,0,0,N,Y,Y,I,10,1,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,6445
1417310,166256,HF1A,2022,17,38,16,0,0,N,Y,Y,F,10,99,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,5,N,4,1508
1419340,138063,HF1A,2022,17,38,16,0,0,N,Y,Y,M,10,99,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,4,5,N,6,469
1394537,105385,HF1A,2022,17,41,16,0,0,N,Y,Y,M,31,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,6,N,1,1627
1401647,115921,HF1A,2022,17,43,15,0,0,N,Y,Y,F,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,5,N,6,3926
1402675,139413,HF1A,2022,17,43,15,0,0,N,Y,Y,F,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,6009
1404581,183685,HF1A,2022,17,43,15,0,1,N,Y,Y,M,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,800
1401181,105919,HF1A,2022,17,43,16,0,0,N,Y,Y,F,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,5,N,4,1527
1401652,174082,HF1A,2022,17,43,16,0,1,N,Y,Y,M,12,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,5,N,2,1670
1402027,174194,HF1A,2022,17,45,15,0,0,N,Y,Y,F,10,99,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,11,5,N,1,1144
1402812,116564,HF1A,2022,17,45,15,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,3186
1404035,97754,HF1A,2022,17,45,15,0,1,N,Y,Y,F,31,99,1,1,0,1,4,17,36,720,"Completed, student assessed but not successful",N,1,5,N,1,2363
1424202,116574,HF1A,2022,17,45,15,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,5310
1399483,173174,HF1A,2022,17,45,16,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,4479
1401734,97685,HF1A,2022,17,45,16,0,0,N,Y,Y,F,31,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,5,N,6,3280
1402373,122721,HF1A,2022,17,45,16,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,940
1402709,97181,HF1A,2022,17,45,16,0,0,N,Y,Y,F,31,99,1,1,0,1,3,17,36,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,1670
1403585,100352,HF1A,2022,17,45,16,0,0,N,Y,Y,F,31,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,11,5,N,1,1964
1404214,139620,HF1A,2022,17,45,16,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,1627
1420477,106819,HF1A,2022,18,8,17,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,36,760,Enrolled but never attended,N,1,5,N,1,5547
1408180,106110,HF1A,2022,18,10,16,0,0,Y,N,Y,M,31,1,1,1,0,1,4,17,34,600,"Completed, student assessed and successful",N,11,7,N,1,3477
1402093,179699,HF1A,2022,18,10,17,0,0,Y,N,Y,M,33,1,1,1,0,2,3,17,36,600,Student has progressed to next year and has achieved 70% of the credits undertaken,N,3,8,N,1,5899
1406080,141070,HF1A,2022,18,10,17,0,0,Y,N,Y,F,10,6,1,1,0,2,4,17,36,600,Student has progressed to next year and has achieved 70% of the credits undertaken,N,11,8,N,1,4907
1408143,100674,HF1A,2022,18,12,16,0,0,N,Y,Y,M,31,2,1,1,22,1,3,17,40,864,Withdrawn from programme/course and destination unknown,N,11,3,N,5,5899
1408157,100460,HF1A,2022,18,12,16,0,0,N,Y,Y,F,31,90,1,1,22,1,3,17,40,864,Withdrawn from programme/course and destination unknown,N,1,3,N,1,6013
1404372,101712,HF1A,2022,18,12,17,0,0,N,Y,Y,I,31,99,1,1,22,1,3,17,35,864,"Completed, student assessed and successful",N,1,3,N,6,2032
1418450,171147,HF1A,2022,18,12,17,0,1,N,Y,Y,I,10,99,1,1,22,1,3,17,35,864,Withdrawn from programme/course and destination unknown,N,1,3,N,6,1644
1416583,129438,HF1A,2022,18,13,16,0,0,N,Y,Y,F,10,1,1,1,0,1,3,17,33,760,"Completed, student assessed and successful",N,1,5,N,1,6593
1414887,80176,HF1A,2022,18,13,17,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,33,760,"Completed, student assessed and successful",N,11,5,N,1,6285
1415915,73339,HF1A,2022,18,13,17,0,0,N,Y,Y,M,10,1,1,1,0,1,3,17,33,760,"Completed, student assessed and successful",N,11,5,N,1,797
1416111,184611,HF1A,2022,18,13,17,0,0,N,Y,Y,M,10,1,1,1,0,1,3,17,33,760,"Completed, student assessed and successful",N,1,5,N,1,6743
1416317,118590,HF1A,2022,18,13,17,0,0,N,Y,Y,M,10,1,1,1,0,1,3,17,33,760,Withdrawn from programme/course and destination unknown,N,2,5,N,1,3177
1416535,81530,HF1A,2022,18,13,17,0,0,N,Y,Y,M,10,1,1,1,0,1,3,17,33,760,"Completed, student assessed and successful",N,1,5,N,1,6562
1402797,185596,HF1A,2022,18,14,16,0,0,N,Y,Y,M,10,2,1,1,0,1,3,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,6070
1420388,190573,HF1A,2022,18,14,16,0,0,N,Y,Y,F,10,1,1,1,18,2,3,17,17,760,Student is on an interim year of a multi-year VQ programme and is on-track and is still participating in the college programme,N,1,5,N,1,4201
1395177,106138,HF1A,2022,18,14,17,0,0,N,Y,Y,M,31,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,11,5,N,1,800
1400404,97538,HF1A,2022,18,14,17,0,1,N,Y,Y,M,31,1,1,1,18,1,3,17,40,720,"Completed, student assessed but not successful",N,11,5,N,1,698
1418867,106120,HF1A,2022,18,14,17,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,2969
1422874,101564,HF1A,2022,18,14,17,0,0,N,Y,Y,M,10,1,1,1,0,1,3,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,3492
1396504,100075,HF1A,2022,18,16,16,0,0,N,Y,Y,M,10,2,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,6,3100
1396913,167259,HF1A,2022,18,16,16,0,0,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,1,6,N,1,720
1397066,87418,HF1A,2022,18,16,16,0,1,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,6,N,6,883
1400348,166497,HF1A,2022,18,16,16,0,0,N,Y,Y,M,10,2,1,1,18,1,3,17,36,720,"Completed, student assessed and successful",N,1,4,N,1,720
1402634,88130,HF1A,2022,18,16,16,0,0,N,Y,Y,M,10,2,1,1,18,1,3,17,40,720,Withdrawn from Programme/Course and commenced employment,N,1,5,N,1,4207
1403580,88145,HF1A,2022,18,16,16,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,4,N,1,2674
1404166,73466,HF1A,2022,18,16,16,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,11,4,N,1,963
1404173,173884,HF1A,2022,18,16,16,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,11,4,N,1,2055
1404259,183901,HF1A,2022,18,16,16,0,1,N,Y,Y,M,10,1,1,1,18,1,3,17,36,720,"Completed, student assessed and successful",N,1,4,N,1,864
1406434,187821,HF1A,2022,18,16,16,0,0,N,Y,Y,M,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed but not successful",N,3,5,N,1,5077
1418874,182738,HF1A,2022,18,16,16,0,0,N,Y,Y,I,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,6,N,6,2139
1421695,96816,HF1A,2022,18,16,16,0,0,N,Y,Y,M,31,1,1,1,0,1,4,17,36,720,Enrolled but never attended,N,1,4,N,1,1715
1395859,101566,HF1A,2022,18,16,17,0,0,N,Y,Y,F,31,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,4678
1396070,167078,HF1A,2022,18,16,17,0,1,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,6,N,1,1627
1399454,81354,HF1A,2022,18,16,17,0,0,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,1,5,N,1,2360
1400468,101563,HF1A,2022,18,16,17,0,0,N,Y,Y,M,31,1,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,5127
1402033,119999,HF1A,2022,18,16,17,0,0,N,Y,Y,M,10,2,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,11,5,N,1,1712
1402792,158351,HF1A,2022,18,16,17,0,0,N,Y,Y,M,10,1,1,1,18,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,11,4,N,1,1527
1403847,120411,HF1A,2022,18,16,17,0,1,N,Y,Y,M,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed but not successful",N,1,5,N,1,2543
1403905,99987,HF1A,2022,18,16,17,0,1,N,Y,Y,M,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,11,5,N,1,2352
1403908,101600,HF1A,2022,18,16,17,0,1,N,Y,Y,F,31,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,2543
1406291,159209,HF1A,2022,18,16,17,0,1,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,1,5,N,1,1527
1406662,186317,HF1A,2022,18,16,17,0,1,N,Y,Y,M,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed but not successful",N,1,5,N,1,1309
1409201,158402,HF1A,2022,18,16,17,0,1,N,Y,Y,M,11,1,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,11,5,N,1,1016
1416432,105613,HF1A,2022,18,16,17,0,1,N,Y,Y,M,31,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,4,N,1,1712
1500293,158800,HF1A,2022,18,16,17,0,0,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,1209
1429556,167320,HF1A,2022,18,17,16,0,0,N,Y,Y,M,10,1,1,1,16,1,3,17,36,720,Withdrawn from programme/course and destination unknown,N,1,6,N,1,5665
1394915,185085,HF1A,2022,18,18,16,0,1,N,Y,Y,F,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,1745
1398694,171883,HF1A,2022,18,18,16,0,0,N,Y,Y,M,10,1,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,442
1398701,175430,HF1A,2022,18,18,16,0,0,N,Y,Y,M,10,10,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,2543
1399831,118596,HF1A,2022,18,18,16,0,0,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,11,5,N,1,1047
1400407,182971,HF1A,2022,18,18,16,0,0,N,Y,Y,F,10,2,1,1,19,1,3,17,40,760,"Completed, student assessed and successful",N,1,6,N,1,519
1400457,178963,HF1A,2022,18,18,16,0,1,N,Y,Y,M,10,2,1,1,17,1,3,17,40,660,"Completed, student assessed and successful",N,1,6,N,1,4907
1400548,120146,HF1A,2022,18,18,16,0,0,Y,N,Y,I,10,1,1,1,0,2,4,17,34,600,Student has progressed to next year and has achieved 70% of the credits undertaken,N,11,8,N,4,6593
1401625,170562,HF1A,2022,18,18,16,0,0,N,Y,Y,M,10,1,1,1,16,1,,17,40,640,Enrolled but never attended,N,1,5,N,2,5023
1401962,154769,HF1A,2022,18,18,16,0,0,N,Y,Y,F,11,1,1,1,19,1,4,17,40,760,Enrolled but never attended,N,11,6,N,1,777
1406694,184943,HF1A,2022,18,18,16,0,0,N,Y,Y,M,10,99,1,1,18,1,3,17,40,720,"Completed, student assessed but not successful",N,1,5,N,1,698
1392759,184759,HF1A,2022,18,18,17,0,1,N,Y,Y,M,10,1,1,1,17,1,3,17,40,660,"Completed, student assessed but not successful",N,1,6,N,1,5127
1394997,120493,HF1A,2022,18,18,17,0,0,N,Y,Y,M,10,1,1,1,17,1,3,17,40,660,"Completed, student assessed but not successful",N,11,6,N,1,796
1395943,166491,HF1A,2022,18,18,17,0,0,N,Y,Y,F,10,1,1,1,0,1,3,17,33,720,"Completed, student assessed and successful",N,1,6,N,4,5046
1396923,96485,HF1A,2022,18,18,17,0,0,N,Y,Y,F,10,2,1,1,18,1,4,17,40,720,Withdrawn from programme/course and destination unknown,N,11,5,N,1,4239
1398801,142024,HF1A,2022,18,18,17,0,0,N,Y,Y,M,10,1,1,1,17,1,4,17,40,660,"Completed, student assessed and successful",N,11,6,N,1,4999
1399443,158340,HF1A,2022,18,18,17,0,0,N,Y,Y,F,10,1,1,1,19,1,3,17,40,760,Withdrawn from programme/course and destination unknown,N,1,6,N,1,3204
1399484,73333,HF1A,2022,18,18,17,0,0,N,Y,Y,M,10,99,1,1,18,1,4,17,40,720,"Completed, student assessed and successful",N,11,5,N,6,246
1399618,185069,HF1A,2022,18,18,17,0,0,N,Y,Y,M,10,2,1,1,17,1,3,17,40,660,"Completed, student assessed and successful",N,1,6,N,1,720
1401009,183294,HF1A,2022,18,18,17,0,0,N,Y,Y,F,10,2,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,698
1401384,87148,HF1A,2022,18,18,17,0,0,N,Y,Y,F,31,2,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,11,5,N,1,3254
1403509,98320,HF1A,2022,18,18,17,0,1,N,Y,Y,F,10,2,1,1,18,1,3,17,40,720,"Completed, student assessed but not successful",N,1,5,N,6,246
1405991,185324,HF1A,2022,18,18,17,0,0,N,Y,Y,I,10,2,1,1,17,1,,17,40,660,Enrolled but never attended,N,1,6,N,6,1344
1408149,189840,HF1A,2022,18,18,17,0,1,N,Y,Y,M,10,10,1,1,16,1,3,17,40,640,Withdrawn from programme/course and destination unknown,N,1,5,N,4,1030
1420926,80865,HF1A,2022,18,18,17,0,0,N,Y,Y,M,10,1,1,1,16,1,4,17,40,640,Withdrawn from programme/course and destination unknown,N,11,5,N,1,4260
1398214,82054,HF1A,2022,18,20,16,0,0,N,Y,Y,F,10,9,1,1,18,2,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,6,6362
1398217,154136,HF1A,2022,18,20,16,0,0,N,Y,Y,F,10,2,1,1,18,1,4,17,40,720,Enrolled but never attended,N,1,5,N,1,492
1400405,179423,HF1A,2022,18,20,16,0,1,N,Y,Y,F,10,2,1,1,18,2,4,17,40,720,Student is on an interim year of a multi-year VQ programme and is on-track and is still participating in the college programme,N,11,5,N,5,940
1404169,106137,HF1A,2022,18,20,16,0,0,N,Y,Y,F,31,1,1,1,18,2,4,17,40,720,Withdrawn from programme/course and destination unknown,N,11,5,N,1,800
1390608,99011,HF1A,2022,18,20,17,0,0,Y,N,Y,F,10,1,1,1,15,1,4,17,40,600,"Completed, student assessed but not successful",N,11,7,N,1,720
1392742,73324,HF1A,2022,18,20,17,0,0,Y,N,Y,M,10,1,1,1,15,1,4,17,40,600,"Completed, student assessed and successful",N,11,7,N,1,883
1395284,186103,HF1A,2022,18,20,17,0,0,N,Y,Y,F,10,99,1,1,0,1,3,17,36,720,Withdrawn from programme/course and destination unknown,N,1,6,N,4,667
1395836,166292,HF1A,2022,18,20,17,0,0,N,Y,Y,F,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,796
1395950,119304,HF1A,2022,18,20,17,0,0,Y,N,Y,F,10,9,1,1,0,2,4,17,36,600,Student has progressed to next year and has achieved 70% of the credits undertaken,N,11,8,N,5,6337
1396000,99034,HF1A,2022,18,20,17,0,0,Y,N,Y,M,31,1,1,1,16,1,4,17,40,640,"Completed, student assessed and successful",N,1,7,N,1,3412
1397042,119400,HF1A,2022,18,20,17,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,11,6,N,1,3399
1397112,183293,HF1A,2022,18,20,17,0,0,N,Y,Y,F,10,1,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,1,5,N,1,246
1400201,173043,HF1A,2022,18,20,17,0,0,N,Y,Y,I,10,1,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,5,N,6,2055
1400868,88008,HF1A,2022,18,20,17,0,0,N,Y,Y,F,10,3,1,1,18,2,4,17,40,720,Withdrawn from programme/course and destination unknown,N,11,5,N,6,2032
1402142,173383,HF1A,2022,18,20,17,0,0,Y,N,Y,M,10,1,1,1,16,1,3,17,40,640,"Completed, student assessed and successful",N,1,7,N,1,1527
1403752,98901,HF1A,2022,18,20,17,0,0,N,Y,Y,F,10,9,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,1,6,N,1,720
1422351,96600,HF1A,2022,18,20,17,0,0,Y,N,Y,M,10,9,1,1,16,1,4,17,40,640,Withdrawn from programme/course and destination unknown,N,1,7,N,1,1016
1420515,162480,HF1A,2022,18,21,16,0,0,N,Y,Y,F,10,9,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,11,6,N,1,1627
1400101,73461,HF1A,2022,18,21,17,0,0,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,Enrolled but never attended,N,11,4,N,1,797
1401960,188435,HF1A,2022,18,21,17,0,0,N,Y,Y,F,14,1,1,1,18,1,3,17,40,720,"Completed, student assessed and successful",N,4,6,N,1,6319
1404153,179378,HF1A,2022,18,21,17,0,0,N,Y,Y,M,10,1,1,1,18,1,4,17,40,720,Enrolled but never attended,N,11,6,N,6,2849
1404397,120453,HF1A,2022,18,21,17,0,0,N,Y,Y,F,10,1,1,1,18,1,4,17,40,720,"Completed, student assessed but not successful",N,11,6,N,1,6863
1421924,100068,HF1A,2022,18,21,17,0,1,N,Y,Y,M,10,99,1,1,18,1,3,17,40,720,Withdrawn from programme/course and destination unknown,N,1,6,N,1,3792
1400434,122569,HF1A,2022,18,23,16,0,0,N,Y,Y,M,10,1,1,1,0,1,4,17,36,720,"Completed, student assessed but not successful",N,11,5,N,1,2798
1401664,97524,HF1A,2022,18,23,16,0,0,N,Y,Y,M,31,1,1,1,0,1,3,17,36,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,752
1418471,76644,HF1A,2022,18,23,16,0,0,N,Y,Y,F,10,9,1,1,0,1,3,17,33,720,Withdrawn from programme/course and destination unknown,N,11,6,N,1,3226
1394985,185706,HF1A,2022,18,23,17,0,1,N,Y,Y,M,10,1,1,1,0,1,3,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,1627
1395659,122484,HF1A,2022,18,23,17,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,33,720,"Completed, student assessed but not successful",N,3,6,N,1,3566
1396566,101594,HF1A,2022,18,23,17,0,0,N,Y,Y,M,31,1,1,1,0,1,4,17,36,720,"Completed, student assessed and successful",N,11,5,N,1,5095
1400115,186652,HF1A,2022,18,23,17,0,0,N,Y,Y,M,10,1,1,1,0,1,3,17,36,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,2186
1400309,140013,HF1A,2022,18,23,17,0,0,N,Y,Y,F,10,1,1,1,0,1,4,17,33,720,Withdrawn from programme/course and destination unknown,N,1,6,N,1,187
1402307,185210,HF1A,2022,18,23,17,0,0,N,Y,Y,M,10,1,1,1,0,1,3,17,36,720,"Completed, student assessed and successful",N,1,5,N,1,4330
1402492,176586,HF1A,2022,18,23,17,0,0,Y,N,Y,M,10,1,1,1,0,1,4,17,36,600,"Completed, student assessed and successful",N,1,7,N,6,6188
1405539,93253,HF1A,2022,18,23,17,0,0,N,Y,Y,M,31,1,1,1,0,1,4,17,36,720,Withdrawn from programme/course and destination unknown,N,1,5,N,1,1831
